ticker,date,open,high,low,close,vol
AAPL,201010291350,302.58,302.7,302.33,302.43,177086
AAPL,201010291355,302.42,303.09,302.36,302.981,145406
AAPL,201010291400,302.969,303,302.81,302.96,68344
AAPL,201010291405,302.95,302.97,302.84,302.952,51619
AAPL,201010291410,302.9,302.94,302.62,302.63,86827
AAPL,201010291415,302.68,302.88,302.63,302.8099,67943
AAPL,201010291420,302.747,303.15,302.73,302.99,130890
AAPL,201010291425,302.99,303.07,302.65,302.7,101960
AAPL,201010291430,302.71,302.72,302.21,302.43,198012
AAPL,201010291435,302.432,302.52,302.3,302.4584,86328
AAPL,201010291440,302.42,302.57,302.3,302.43,105451
AAPL,201010291445,302.47,302.5,302.31,302.5,73962
AAPL,201010291450,302.48,302.52,302.0201,302.168,170163
AAPL,201010291455,302.1608,302.35,302.09,302.13,99912
AAPL,201010291500,302.112,302.25,302,302.11,156633
AAPL,201010291505,302.147,302.27,302.02,302.08,78803
AAPL,201010291510,302.12,302.13,301.5,301.9294,304711
AAPL,201010291515,301.92,302.09,301.77,301.94,155231
AAPL,201010291520,301.94,302.3,301.76,302.27,226868
AAPL,201010291525,302.279,302.49,302.23,302.346,167552
AAPL,201010291530,302.37,302.68,302.33,302.51,193740
AAPL,201010291535,302.535,302.7499,302.4,302.64,205928
AAPL,201010291540,302.69,302.69,302.31,302.34,195424
AAPL,201010291545,302.36,302.36,301.66,301.6601,492678
AAPL,201010291550,301.7,301.7,300.93,301.056,820072
AAPL,201010291555,300.9855,301.11,300.88,300.88,730662
AAPL,201010291600,300.88,301,300.55,300.6,765408
AAPL,201010291605,300.6,300.87,300.15,300.7,56443
AAPL,201010291610,300.68,300.87,300.56,300.87,7905
AAPL,201010291615,300.7,300.85,300.52,300.58,10336
AAPL,201010291620,300.6,300.8,300.48,300.57,11775
AAPL,201010291625,300.6,300.62,300.58,300.58,1740
AAPL,201010291630,300.55,300.6,300.5,300.5,5243
AAPL,201010291635,300.4,300.5,300.29,300.39,5332
AAPL,201010291640,300.33,300.36,300.28,300.35,15335
AAPL,201010291645,300.35,300.4,300.3,300.3,4522
AAPL,201010291650,300.27,300.39,300.26,300.36,2790
AAPL,201010291655,300.38,300.39,300.33,300.35,2117
AAPL,201011010900,301.97,302.08,300.98,302.02,4045
AAPL,201011010905,302.01,302.03,301.94,302.01,1950
AAPL,201011010910,301.99,301.99,301.9,301.97,2869
AAPL,201011010915,301.96,302,301.92,301.99,4600
AAPL,201011010920,301.99,302.31,301.99,302.25,7310
AAPL,201011010925,302.24,302.77,302.2,302.62,14759
AAPL,201011010930,302.22,303.51,302.2,303.5,702145
AAPL,201011010935,303.5,304.13,303.434,304.02,552692
AAPL,201011010940,304.02,304.56,304,304.19,517888
AAPL,201011010945,304.19,305.18,304.18,305.1199,495275
AAPL,201011010950,305.07,305.43,304.89,305.18,550864
AAPL,201011010955,305.19,305.5,304.63,304.88,444054
AAPL,201011011000,304.899,305.5,304.52,305.3,471966
AAPL,201011011005,305.36,305.6,304.86,305.01,406367
AAPL,201011011010,305.07,305.25,304.84,305.09,233035
AAPL,201011011015,305.09,305.21,304.85,304.88,119410
AAPL,201011011020,304.909,305.06,304.58,304.6996,234403
AAPL,201011011025,304.65,304.96,304.52,304.9,225104
AAPL,201011011030,304.897,304.96,304.5,304.51,207170
AAPL,201011011035,304.5,304.67,304.21,304.4,272646
AAPL,201011011040,304.37,304.6,304.24,304.44,155133
AAPL,201011011045,304.44,304.67,304.1,304.65,197284
AAPL,201011011050,304.64,304.7,304.21,304.36,131869
AAPL,201011011055,304.38,304.6,304.16,304.36,160278
AAPL,201011011100,304.3001,304.5,303.94,304.47,341642
AAPL,201011011105,304.4148,304.46,304.05,304.19,158598
AAPL,201011011110,304.27,304.47,303.58,303.7,198180
AAPL,201011011115,303.71,303.81,303,303.3688,357298
AAPL,201011011120,303.34,303.44,303.06,303.2,186155
AAPL,201011011125,303.19,303.32,302.8,302.93,409018
AAPL,201011011130,302.8871,302.94,302.56,302.684,248176
AAPL,201011011135,302.731,302.97,302.33,302.932,236447
AAPL,201011011140,302.94,303.15,302.73,303.12,192417
AAPL,201011011145,303.1,303.43,303.02,303.35,172558
AAPL,201011011150,303.42,303.5,303.27,303.434,177774
AAPL,201011011155,303.5,303.97,303.4,303.93,282627
AAPL,201011011200,303.94,304,303.64,303.78,159075
AAPL,201011011205,303.79,303.88,303.5,303.64,128115
AAPL,201011011210,303.5511,303.72,303.5,303.6501,102147
AAPL,201011011215,303.6321,304.3,303.6301,304.0601,174079
AAPL,201011011220,304.14,304.37,304.1,304.202,109459
AAPL,201011011225,304.18,304.1905,303.85,304.1,87042
AAPL,201011011230,304.07,304.2,303.93,304.13,83756
AAPL,201011011235,304.1499,304.15,303.88,304.05,57339
AAPL,201011011240,304.04,304.09,303.89,303.99,60378
AAPL,201011011245,304,304.05,303.56,303.69,68693
AAPL,201011011250,303.71,303.72,303.5,303.69,100478
AAPL,201011011255,303.67,303.81,303.6,303.8,46794
AAPL,201011011300,303.8056,304.24,303.73,303.91,115880
AAPL,201011011305,303.91,303.91,303.5,303.8,108706
AAPL,201011011310,303.8,304.13,303.72,303.876,82043
AAPL,201011011315,303.8968,304.2,303.69,304.04,75181
AAPL,201011011320,304.08,304.19,303.61,303.69,80520
AAPL,201011011325,303.7325,303.91,303.5,303.91,76671
AAPL,201011011330,303.902,303.98,303.5,303.81,95643
AAPL,201011011335,303.83,303.98,303.59,303.85,58291
AAPL,201011011340,303.8699,304.08,303.72,303.87,81022
AAPL,201011011345,303.86,304.15,303.8,304.073,71999
AAPL,201011011350,304.1,304.25,303.91,304.07,73560
AAPL,201011011355,304.05,304.1,303.87,303.9,43310
